Unnamed: 0,Year,State,Length,Value,Type_1,Type_2,Expense_1,Expense_2
2497,2019.0,Hawaii,4.0,31581.0,Public,Out-of-State,Fees,Tuition
2498,2019.0,Hawaii,4.0,11914.0,Public,Out-of-State,Room,Board
2499,2019.0,Idaho,4.0,6139.0,Private,,Fees,Tuition
2500,2019.0,Idaho,4.0,7019.0,Private,,Room,Board
2501,2019.0,Idaho,2.0,3345.0,Public,In-State,Fees,Tuition
2502,2019.0,Idaho,4.0,8449.992424242424,Public,In-State,Fees,Tuition
2503,2019.0,Idaho,4.0,8549.0,Public,In-State,Room,Board
2504,2019.0,Idaho,2.0,7971.0,Public,Out-of-State,Fees,Tuition
2505,2019.0,Idaho,4.0,23850.0,Public,Out-of-State,Fees,Tuition
2506,2019.0,Idaho,4.0,8549.0,Public,Out-of-State,Room,Board
2507,2019.0,Illinois,4.0,33454.0,Private,,Fees,Tuition
2508,2019.0,Illinois,4.0,13098.0,Private,,Room,Board
2509,2019.0,Illinois,2.0,3966.0,Public,In-State,Fees,Tuition
2510,2019.0,Illinois,4.0,14259.0,Public,In-State,Fees,Tuition
2511,2019.0,Illinois,4.0,11209.0,Public,In-State,Room,Board
2512,2019.0,Illinois,2.0,11480.0,Public,Out-of-State,Fees,Tuition
2513,2019.0,Illinois,4.0,28522.0,Public,Out-of-State,Fees,Tuition
2514,2019.0,Illinois,4.0,11209.0,Public,Out-of-State,Room,Board
2515,2019.0,Indiana,4.0,33402.0,Private,,Fees,Tuition
2516,2019.0,Indiana,4.0,11980.0,Private,,Room,Board
2517,2019.0,Indiana,2.0,4368.0,Public,In-State,Fees,Tuition
2518,2019.0,Indiana,4.0,9225.0,Public,In-State,Fees,Tuition
2519,2019.0,Indiana,4.0,10530.0,Public,In-State,Room,Board
2520,2019.0,Indiana,2.0,8402.0,Public,Out-of-State,Fees,Tuition
2521,2019.0,Indiana,4.0,14068.978571428572,Public,Out-of-State,Fees,Tuition
2522,2019.0,Indiana,4.0,10530.0,Public,Out-of-State,Room,Board
2523,2019.0,Iowa,4.0,33821.0,Private,,Fees,Tuition
2524,2019.0,Iowa,4.0,9543.0,Private,,Room,Board
2525,2019.0,Iowa,2.0,5137.0,Public,In-State,Fees,Tuition
2526,2019.0,Iowa,4.0,9966.0,Public,In-State,Fees,Tuition
2527,2019.0,Iowa,4.0,10156.0,Public,In-State,Room,Board
2528,2019.0,Iowa,2.0,6449.0,Public,Out-of-State,Fees,Tuition
2529,2019.0,Iowa,4.0,24521.0,Public,Out-of-State,Fees,Tuition
2530,2019.0,Iowa,4.0,10156.0,Public,Out-of-State,Room,Board
2531,2019.0,Kansas,4.0,22571.0,Private,,Fees,Tuition
2532,2019.0,Kansas,4.0,9130.0,Private,,Room,Board
2534,2019.0,Kansas,4.0,8941.0,Public,In-State,Fees,Tuition
2535,2019.0,Kansas,4.0,9678.0,Public,In-State,Room,Board
2536,2019.0,Kansas,2.0,4491.0,Public,Out-of-State,Fees,Tuition
2537,2019.0,Kansas,4.0,23302.0,Public,Out-of-State,Fees,Tuition
2538,2019.0,Kansas,4.0,9678.0,Public,Out-of-State,Room,Board
2540,2019.0,Kentucky,4.0,9433.0,Private,,Room,Board
2541,2019.0,Kentucky,2.0,4274.0,Public,In-State,Fees,Tuition
2542,2019.0,Kentucky,4.0,10674.0,Public,In-State,Fees,Tuition
2543,2019.0,Kentucky,4.0,8449.992424242424,Public,In-State,Room,Board
2544,2019.0,Kentucky,2.0,14418.0,Public,Out-of-State,Fees,Tuition
2545,2019.0,Kentucky,4.0,25430.0,Public,Out-of-State,Fees,Tuition
2546,2019.0,Kentucky,4.0,10639.0,Public,Out-of-State,Room,Board
2547,2019.0,Louisiana,4.0,37830.0,Private,,Fees,Tuition
2548,2019.0,Louisiana,4.0,13195.0,Private,,Room,Board
2549,2019.0,Louisiana,2.0,4143.0,Public,In-State,Fees,Tuition
2550,2019.0,Louisiana,4.0,9358.0,Public,In-State,Fees,Tuition
2551,2019.0,Louisiana,4.0,9847.0,Public,In-State,Room,Board
2552,2019.0,Louisiana,2.0,8034.0,Public,Out-of-State,Fees,Tuition
2553,2019.0,Louisiana,4.0,22208.0,Public,Out-of-State,Fees,Tuition
2554,2019.0,Louisiana,4.0,9847.0,Public,Out-of-State,Room,Board
2555,2019.0,Maine,4.0,38972.0,Private,,Fees,Tuition
2556,2019.0,Maine,4.0,13555.0,Private,,Room,Board
2557,2019.0,Maine,2.0,3753.0,Public,In-State,Fees,Tuition
2558,2019.0,Maine,4.0,9930.0,Public,In-State,Fees,Tuition
2559,2019.0,Maine,4.0,10265.0,Public,In-State,Room,Board
2560,2019.0,Maine,2.0,6614.0,Public,Out-of-State,Fees,Tuition
2561,2019.0,Maine,4.0,27735.0,Public,Out-of-State,Fees,Tuition
2562,2019.0,Maine,4.0,10265.0,Public,Out-of-State,Room,Board
2563,2019.0,Maryland,4.0,43141.0,Private,,Fees,Tuition
2564,2019.0,Maryland,4.0,14081.0,Private,,Room,Board
2565,2019.0,Maryland,2.0,8449.992424242424,Public,In-State,Fees,Tuition
2566,2019.0,Maryland,4.0,8449.992424242424,Public,In-State,Fees,Tuition
2567,2019.0,Maryland,4.0,8449.992424242424,Public,In-State,Room,Board
2568,2019.0,Maryland,2.0,9990.0,Public,Out-of-State,Fees,Tuition
2569,2019.0,Maryland,4.0,26883.0,Public,Out-of-State,Fees,Tuition
2570,2019.0,Maryland,4.0,12374.0,Public,Out-of-State,Room,Board
2571,2019.0,Massachusetts,4.0,46016.0,Private,,Fees,Tuition
2572,2019.0,Massachusetts,4.0,15732.0,Private,,Room,Board
2573,2019.0,Massachusetts,2.0,5192.0,Public,In-State,Fees,Tuition
2575,2019.0,Massachusetts,4.0,13501.0,Public,In-State,Room,Board
2576,2019.0,Massachusetts,2.0,10606.0,Public,Out-of-State,Fees,Tuition
2577,2019.0,Massachusetts,4.0,30966.0,Public,Out-of-State,Fees,Tuition
2578,2019.0,Massachusetts,4.0,13501.0,Public,Out-of-State,Room,Board
2579,2019.0,Michigan,4.0,27936.0,Private,,Fees,Tuition
2580,2019.0,Michigan,4.0,10139.0,Private,,Room,Board
2581,2019.0,Michigan,2.0,8449.992424242424,Public,In-State,Fees,Tuition
2582,2019.0,Michigan,4.0,12888.0,Public,In-State,Fees,Tuition
2583,2019.0,Michigan,4.0,10488.0,Public,In-State,Room,Board
2584,2019.0,Michigan,2.0,6372.0,Public,Out-of-State,Fees,Tuition
2585,2019.0,Michigan,4.0,14068.978571428572,Public,Out-of-State,Fees,Tuition
2586,2019.0,Michigan,4.0,10488.0,Public,Out-of-State,Room,Board
2587,2019.0,Minnesota,4.0,,Private,,Fees,Tuition
2588,2019.0,Minnesota,4.0,10465.0,Private,,Room,Board
2589,2019.0,Minnesota,2.0,5389.0,Public,In-State,Fees,Tuition
2590,2019.0,Minnesota,4.0,11381.0,Public,In-State,Fees,Tuition
2591,2019.0,Minnesota,4.0,9479.0,Public,In-State,Room,Board
2592,2019.0,Minnesota,2.0,5947.0,Public,Out-of-State,Fees,Tuition
2593,2019.0,Minnesota,4.0,22780.0,Public,Out-of-State,Fees,Tuition
2594,2019.0,Minnesota,4.0,9479.0,Public,Out-of-State,Room,Board
2595,2019.0,Mississippi,4.0,17953.0,Private,,Fees,Tuition
2596,2019.0,Mississippi,4.0,8399.0,Private,,Room,Board
2597,2019.0,Mississippi,2.0,3262.0,Public,In-State,Fees,Tuition
2598,2019.0,Mississippi,4.0,8340.0,Public,In-State,Fees,Tuition
2599,2019.0,Mississippi,4.0,10051.0,Public,In-State,Room,Board
2600,2019.0,Mississippi,2.0,5709.0,Public,Out-of-State,Fees,Tuition
2601,2019.0,Mississippi,4.0,19942.0,Public,Out-of-State,Fees,Tuition
2602,2019.0,Mississippi,4.0,10051.0,Public,Out-of-State,Room,Board
2603,2019.0,Missouri,4.0,25417.0,Private,,Fees,Tuition
2604,2019.0,Missouri,4.0,10386.0,Private,,Room,Board
2605,2019.0,Missouri,2.0,3358.0,Public,In-State,Fees,Tuition
2606,2019.0,Missouri,4.0,8554.0,Public,In-State,Fees,Tuition
2608,2019.0,Missouri,2.0,6558.0,Public,Out-of-State,Fees,Tuition
2609,2019.0,Missouri,4.0,19914.0,Public,Out-of-State,Fees,Tuition
2611,2019.0,Montana,4.0,25918.0,Private,,Fees,Tuition
2612,2019.0,Montana,4.0,9070.0,Private,,Room,Board
2613,2019.0,Montana,2.0,3756.0,Public,In-State,Fees,Tuition
2614,2019.0,Montana,4.0,6972.0,Public,In-State,Fees,Tuition
2615,2019.0,Montana,4.0,9632.0,Public,In-State,Room,Board
2616,2019.0,Montana,2.0,8394.0,Public,Out-of-State,Fees,Tuition
2617,2019.0,Montana,4.0,24481.0,Public,Out-of-State,Fees,Tuition
2618,2019.0,Montana,4.0,9632.0,Public,Out-of-State,Room,Board
2619,2019.0,Nebraska,4.0,25075.0,Private,,Fees,Tuition
2620,2019.0,Nebraska,4.0,9551.0,Private,,Room,Board
2622,2019.0,Nebraska,4.0,8467.0,Public,In-State,Fees,Tuition
2623,2019.0,Nebraska,4.0,11084.0,Public,In-State,Room,Board
2624,2019.0,Nebraska,2.0,3985.0,Public,Out-of-State,Fees,Tuition
2625,2019.0,Nebraska,4.0,21516.0,Public,Out-of-State,Fees,Tuition
2626,2019.0,Nebraska,4.0,11084.0,Public,Out-of-State,Room,Board
2627,2019.0,Nevada,4.0,24423.0,Private,,Fees,Tuition
2628,2019.0,Nevada,4.0,13707.0,Private,,Room,Board
2629,2019.0,Nevada,4.0,5845.0,Public,In-State,Fees,Tuition
2630,2019.0,Nevada,4.0,11659.0,Public,In-State,Room,Board
2631,2019.0,Nevada,4.0,21125.0,Public,Out-of-State,Fees,Tuition
2632,2019.0,Nevada,4.0,11659.0,Public,Out-of-State,Room,Board
2633,2019.0,New Hampshire,4.0,33364.0,Private,,Fees,Tuition
2634,2019.0,New Hampshire,4.0,13588.0,Private,,Room,Board
2635,2019.0,New Hampshire,2.0,7599.0,Public,In-State,Fees,Tuition
2636,2019.0,New Hampshire,4.0,16329.0,Public,In-State,Fees,Tuition
2637,2019.0,New Hampshire,4.0,11816.0,Public,In-State,Room,Board
2638,2019.0,New Hampshire,2.0,16429.0,Public,Out-of-State,Fees,Tuition
2639,2019.0,New Hampshire,4.0,29447.0,Public,Out-of-State,Fees,Tuition
2640,2019.0,New Hampshire,4.0,11816.0,Public,Out-of-State,Room,Board
2641,2019.0,New Jersey,4.0,37329.0,Private,,Fees,Tuition
2642,2019.0,New Jersey,4.0,13716.0,Private,,Room,Board
2643,2019.0,New Jersey,2.0,4715.0,Public,In-State,Fees,Tuition
2644,2019.0,New Jersey,4.0,13963.0,Public,In-State,Fees,Tuition
2645,2019.0,New Jersey,4.0,8449.992424242424,Public,In-State,Room,Board
2646,2019.0,New Jersey,2.0,8257.0,Public,Out-of-State,Fees,Tuition
2649,2019.0,New Mexico,4.0,30137.0,Private,,Fees,Tuition
2650,2019.0,New Mexico,4.0,10069.0,Private,,Room,Board
2651,2019.0,New Mexico,2.0,1705.0,Public,In-State,Fees,Tuition
2652,2019.0,New Mexico,4.0,6902.0,Public,In-State,Fees,Tuition
2653,2019.0,New Mexico,4.0,9354.0,Public,In-State,Room,Board
2654,2019.0,New Mexico,2.0,6698.0,Public,Out-of-State,Fees,Tuition
2655,2019.0,New Mexico,4.0,18350.0,Public,Out-of-State,Fees,Tuition
2656,2019.0,New Mexico,4.0,14068.978571428572,Public,Out-of-State,Room,Board
2657,2019.0,New York,4.0,40527.0,Private,,Fees,Tuition
2658,2019.0,New York,4.0,15214.0,Private,,Room,Board
2659,2019.0,New York,2.0,5367.0,Public,In-State,Fees,Tuition
2660,2019.0,New York,4.0,8184.0,Public,In-State,Fees,Tuition
2661,2019.0,New York,4.0,14869.0,Public,In-State,Room,Board
2663,2019.0,New York,4.0,22083.0,Public,Out-of-State,Fees,Tuition
2664,2019.0,New York,4.0,14869.0,Public,Out-of-State,Room,Board
2665,2019.0,North Carolina,4.0,33990.0,Private,,Fees,Tuition
2666,2019.0,North Carolina,4.0,,Private,,Room,Board
2667,2019.0,North Carolina,2.0,2504.0,Public,In-State,Fees,Tuition
2668,2019.0,North Carolina,4.0,7174.0,Public,In-State,Fees,Tuition
2669,2019.0,North Carolina,4.0,10129.0,Public,In-State,Room,Board
2670,2019.0,North Carolina,2.0,8655.0,Public,Out-of-State,Fees,Tuition
2672,2019.0,North Carolina,4.0,10129.0,Public,Out-of-State,Room,Board
2673,2019.0,North Dakota,4.0,15206.0,Private,,Fees,Tuition
2674,2019.0,North Dakota,4.0,7650.0,Private,,Room,Board
2675,2019.0,North Dakota,2.0,4895.0,Public,In-State,Fees,Tuition
2676,2019.0,North Dakota,4.0,8091.0,Public,In-State,Fees,Tuition
2678,2019.0,North Dakota,2.0,9293.0,Public,Out-of-State,Fees,Tuition
2679,2019.0,North Dakota,4.0,15565.0,Public,Out-of-State,Fees,Tuition
2680,2019.0,North Dakota,4.0,14068.978571428572,Public,Out-of-State,Room,Board
2681,2019.0,Ohio,4.0,32597.0,Private,,Fees,Tuition
2682,2019.0,Ohio,4.0,11438.0,Private,,Room,Board
2683,2019.0,Ohio,2.0,4082.0,Public,In-State,Fees,Tuition
2684,2019.0,Ohio,4.0,10068.0,Public,In-State,Fees,Tuition
2685,2019.0,Ohio,4.0,12085.0,Public,In-State,Room,Board
2686,2019.0,Ohio,2.0,7300.0,Public,Out-of-State,Fees,Tuition
2687,2019.0,Ohio,4.0,24454.0,Public,Out-of-State,Fees,Tuition
2688,2019.0,Ohio,4.0,12085.0,Public,Out-of-State,Room,Board
2689,2019.0,Oklahoma,4.0,27694.0,Private,,Fees,Tuition
2690,2019.0,Oklahoma,4.0,9754.0,Private,,Room,Board
2691,2019.0,Oklahoma,2.0,4112.0,Public,In-State,Fees,Tuition
2692,2019.0,Oklahoma,4.0,7866.0,Public,In-State,Fees,Tuition
2693,2019.0,Oklahoma,4.0,8866.0,Public,In-State,Room,Board
2694,2019.0,Oklahoma,2.0,9393.0,Public,Out-of-State,Fees,Tuition
2695,2019.0,Oklahoma,4.0,21526.0,Public,Out-of-State,Fees,Tuition
2696,2019.0,Oklahoma,4.0,8866.0,Public,Out-of-State,Room,Board
2697,2019.0,Oregon,4.0,40597.0,Private,,Fees,Tuition
2698,2019.0,Oregon,4.0,12439.0,Private,,Room,Board
2699,2019.0,Oregon,2.0,4709.0,Public,In-State,Fees,Tuition
2700,2019.0,Oregon,4.0,10286.0,Public,In-State,Fees,Tuition
2701,2019.0,Oregon,4.0,8449.992424242424,Public,In-State,Room,Board
2702,2019.0,Oregon,2.0,8779.0,Public,Out-of-State,Fees,Tuition
2703,2019.0,Oregon,4.0,30929.0,Public,Out-of-State,Fees,Tuition
2704,2019.0,Oregon,4.0,12299.0,Public,Out-of-State,Room,Board
2705,2019.0,Pennsylvania,4.0,41703.0,Private,,Fees,Tuition
2706,2019.0,Pennsylvania,4.0,13545.0,Private,,Room,Board
2707,2019.0,Pennsylvania,2.0,5284.0,Public,In-State,Fees,Tuition
2708,2019.0,Pennsylvania,4.0,14812.0,Public,In-State,Fees,Tuition
2709,2019.0,Pennsylvania,4.0,11475.0,Public,In-State,Room,Board
2710,2019.0,Pennsylvania,2.0,14111.0,Public,Out-of-State,Fees,Tuition
2711,2019.0,Pennsylvania,4.0,28527.0,Public,Out-of-State,Fees,Tuition
2712,2019.0,Pennsylvania,4.0,11475.0,Public,Out-of-State,Room,Board
2713,2019.0,Rhode Island,4.0,42108.0,Private,,Fees,Tuition
2714,2019.0,Rhode Island,4.0,15068.0,Private,,Room,Board
2715,2019.0,Rhode Island,2.0,4564.0,Public,In-State,Fees,Tuition
2716,2019.0,Rhode Island,4.0,12576.0,Public,In-State,Fees,Tuition
2717,2019.0,Rhode Island,4.0,12250.0,Public,In-State,Room,Board
2718,2019.0,Rhode Island,2.0,12156.0,Public,Out-of-State,Fees,Tuition
2719,2019.0,Rhode Island,4.0,29998.0,Public,Out-of-State,Fees,Tuition
2720,2019.0,Rhode Island,4.0,12250.0,Public,Out-of-State,Room,Board
2721,2019.0,South Carolina,4.0,25621.0,Private,,Fees,Tuition
2722,2019.0,South Carolina,4.0,9553.0,Private,,Room,Board
2723,2019.0,South Carolina,2.0,4728.0,Public,In-State,Fees,Tuition
2725,2019.0,South Carolina,4.0,10100.0,Public,In-State,Room,Board
2726,2019.0,South Carolina,2.0,14068.978571428572,Public,Out-of-State,Fees,Tuition
2728,2019.0,South Carolina,4.0,10100.0,Public,Out-of-State,Room,Board
2729,2019.0,South Dakota,4.0,23252.0,Private,,Fees,Tuition
2730,2019.0,South Dakota,4.0,,Private,,Room,Board
2731,2019.0,South Dakota,2.0,6170.0,Public,In-State,Fees,Tuition
2732,2019.0,South Dakota,4.0,8772.0,Public,In-State,Fees,Tuition
2733,2019.0,South Dakota,4.0,8076.0,Public,In-State,Room,Board
2735,2019.0,South Dakota,4.0,12465.0,Public,Out-of-State,Fees,Tuition
2736,2019.0,South Dakota,4.0,8076.0,Public,Out-of-State,Room,Board
2737,2019.0,Tennessee,4.0,28080.0,Private,,Fees,Tuition
2738,2019.0,Tennessee,4.0,10491.0,Private,,Room,Board
2741,2019.0,Tennessee,4.0,9924.0,Public,In-State,Room,Board
2742,2019.0,Tennessee,2.0,16582.0,Public,Out-of-State,Fees,Tuition
2744,2019.0,Tennessee,4.0,9924.0,Public,Out-of-State,Room,Board
2745,2019.0,Texas,4.0,34476.0,Private,,Fees,Tuition
2746,2019.0,Texas,4.0,11792.0,Private,,Room,Board
2747,2019.0,Texas,2.0,2259.0,Public,In-State,Fees,Tuition
2748,2019.0,Texas,4.0,8678.0,Public,In-State,Fees,Tuition
2750,2019.0,Texas,2.0,14068.978571428572,Public,Out-of-State,Fees,Tuition
2751,2019.0,Texas,4.0,25031.0,Public,Out-of-State,Fees,Tuition
2752,2019.0,Texas,4.0,10101.0,Public,Out-of-State,Room,Board
2753,2019.0,Utah,4.0,7852.0,Private,,Fees,Tuition
2754,2019.0,Utah,4.0,7952.0,Private,,Room,Board
2755,2019.0,Utah,2.0,3843.0,Public,In-State,Fees,Tuition
2756,2019.0,Utah,4.0,8449.992424242424,Public,In-State,Fees,Tuition
2757,2019.0,Utah,4.0,7658.0,Public,In-State,Room,Board
2758,2019.0,Utah,2.0,12206.0,Public,Out-of-State,Fees,Tuition
2759,2019.0,Utah,4.0,21557.0,Public,Out-of-State,Fees,Tuition
2760,2019.0,Utah,4.0,7658.0,Public,Out-of-State,Room,Board
2761,2019.0,Vermont,4.0,44068.0,Private,,Fees,Tuition
2762,2019.0,Vermont,4.0,14069.0,Private,,Room,Board
2763,2019.0,Vermont,2.0,7120.0,Public,In-State,Fees,Tuition
2764,2019.0,Vermont,4.0,16604.0,Public,In-State,Fees,Tuition
2765,2019.0,Vermont,4.0,12077.0,Public,In-State,Room,Board
2766,2019.0,Vermont,2.0,14090.0,Public,Out-of-State,Fees,Tuition
2768,2019.0,Vermont,4.0,14068.978571428572,Public,Out-of-State,Room,Board
2769,2019.0,Virginia,4.0,23380.0,Private,,Fees,Tuition
2770,2019.0,Virginia,4.0,11089.0,Private,,Room,Board
2771,2019.0,Virginia,2.0,5241.0,Public,In-State,Fees,Tuition
2772,2019.0,Virginia,4.0,13413.0,Public,In-State,Fees,Tuition
